height,weight,label
170,52,thin
149,60,normal
183,74,fat
196,44,thin
169,36,thin
161,75,normal
138,45,fat
162,43,thin
191,56,thin
162,75,normal
184,43,thin
200,58,thin
134,43,fat
154,61,normal
158,72,normal
196,69,thin
156,53,fat
135,66,normal
130,45,normal
153,39,thin
140,40,fat
175,54,thin
174,66,fat
193,43,thin
147,77,normal
184,41,thin
138,40,fat
122,69,normal
186,48,thin
128,54,normal
158,55,fat
150,52,fat
142,60,normal
176,58,fat
198,76,fat
137,78,normal
160,44,thin
127,49,normal
143,79,normal
137,71,normal
197,45,thin
191,51,thin
188,36,thin
139,59,normal
178,65,fat
162,76,normal
169,46,thin
184,55,thin
170,79,normal
133,66,normal
142,71,normal
141,72,normal
190,67,fat
155,44,thin
148,58,normal
126,45,normal
200,65,thin
154,71,normal
135,39,fat
140,71,normal
176,52,thin
146,68,normal
184,67,fat
156,37,thin
195,42,thin
160,38,thin
125,70,normal
128,80,normal
178,50,thin
150,46,fat
132,73,normal
186,75,fat
179,80,fat
166,61,fat
182,44,thin
198,74,fat
142,60,normal
127,73,normal
188,47,thin
183,54,thin
123,76,normal
174,71,fat
154,73,normal
194,66,thin
183,73,fat
149,44,fat
184,57,thin
128,72,normal
200,52,thin
176,58,fat
198,54,thin
149,41,thin
145,54,normal
171,52,thin
150,67,normal
181,35,thin
153,57,fat
155,56,fat
199,63,thin
136,41,fat
189,52,thin
146,72,normal
180,37,thin
137,46,fat
147,41,fat
170,48,thin
175,78,normal
164,44,thin
186,64,thin
139,78,normal
170,77,normal
133,68,normal
165,66,fat
192,47,thin
178,38,thin
185,56,thin
178,45,thin
142,44,fat
142,47,fat
159,60,fat
155,52,fat
176,77,fat
160,37,thin
176,74,fat
165,50,thin
193,74,fat
165,56,fat
165,74,normal
167,48,thin
196,80,fat
181,56,thin
166,41,thin
192,52,thin
184,67,fat
126,67,normal
144,64,normal
183,46,thin
188,55,thin
161,42,thin
128,56,normal
159,46,thin
140,47,fat
178,59,fat
176,45,thin
139,43,fat
131,50,normal
190,50,thin
185,38,thin
195,74,fat
120,59,normal
144,36,thin
138,38,fat
171,36,thin
142,48,fat
120,59,normal
137,68,normal
162,56,fat
144,39,fat
151,63,normal
161,64,fat
162,54,fat
150,59,normal
141,76,normal
169,61,fat
125,72,normal
177,50,thin
194,67,thin
165,79,normal
198,35,thin
132,79,normal
132,36,fat
157,49,fat
161,61,fat
168,49,thin
137,43,fat
154,67,normal
169,78,normal
123,79,normal
140,60,normal
180,58,thin
192,80,fat
168,78,normal
200,80,fat
170,75,normal
150,35,thin
163,62,fat
126,44,normal
128,57,normal
197,61,thin
162,57,fat
137,68,normal
144,39,fat
141,67,normal
174,58,fat
198,58,thin
155,63,normal
138,80,normal
123,40,normal
197,66,thin
159,44,thin
142,57,normal
156,65,normal
167,36,thin
153,48,fat
132,65,normal
150,67,normal
170,70,fat
130,42,fat
169,45,thin
139,36,fat
123,60,normal
164,38,thin
168,38,thin
194,69,thin
174,66,fat
152,63,normal
126,48,normal
172,49,thin
176,52,thin
195,42,thin
137,41,fat
152,39,thin
134,74,normal
137,46,fat
178,50,thin
198,78,fat
137,69,normal
136,43,fat
158,66,normal
135,52,normal
176,39,thin
144,70,normal
178,56,thin
189,74,fat
188,54,thin
163,47,thin
131,54,normal
133,76,normal
139,78,normal
184,44,thin
180,79,fat
181,63,fat
133,43,fat
141,55,normal
196,58,thin
132,63,normal
187,39,thin
184,38,thin
169,80,normal
132,44,normal
144,37,thin
188,77,fat
187,75,fat
140,48,fat
133,44,fat
158,66,normal
122,51,normal
179,68,fat
187,47,thin
182,67,fat
193,75,fat
200,52,thin
157,47,fat
196,40,thin
168,49,thin
192,80,fat
151,58,normal
194,62,thin
178,49,thin
173,53,thin
148,44,fat
160,61,fat
184,37,thin
191,74,fat
129,44,normal
143,53,normal
140,52,normal
171,67,fat
164,50,fat
160,47,thin
136,60,normal
127,76,normal
136,55,normal
171,69,fat
150,69,normal
161,42,thin
123,76,normal
172,40,thin
151,54,fat
172,36,thin
138,79,normal
191,62,thin
135,68,normal
189,60,thin
139,75,normal
123,70,normal
168,68,fat
186,59,thin
197,67,thin
131,58,normal
155,37,thin
124,66,normal
132,78,normal
177,73,fat
129,79,normal
177,76,fat
120,70,normal
125,42,normal
186,72,fat
150,40,thin
167,80,normal
180,70,fat
156,47,fat
191,38,thin
174,40,thin
199,55,thin
184,47,thin
183,35,thin
142,71,normal
129,67,normal
120,40,normal
197,55,thin
159,66,normal
128,64,normal
150,80,normal
195,49,thin
197,62,thin
163,78,normal
168,79,normal
150,49,fat
169,53,fat
192,73,fat
135,76,normal
186,70,fat
120,37,normal
189,67,fat
184,39,thin
157,74,normal
169,52,thin
180,36,thin
121,75,normal
127,58,normal
133,62,normal
131,37,fat
147,63,normal
193,38,thin
189,63,thin
185,77,fat
162,46,thin
125,37,fat
170,53,thin
157,65,normal
136,70,normal
128,51,normal
133,71,normal
143,54,normal
148,62,normal
156,68,normal
168,77,normal
171,66,fat
199,63,thin
184,44,thin
139,41,fat
145,69,normal
196,76,fat
168,68,fat
121,51,normal
148,61,normal
178,73,fat
130,50,normal
140,76,normal
183,66,fat
147,38,thin
124,53,normal
165,39,thin
142,36,thin
174,65,fat
179,55,thin
176,74,fat
151,66,normal
151,52,fat
159,70,normal
123,69,normal
151,42,thin
139,40,fat
161,48,fat
159,66,normal
184,36,thin
189,43,thin
159,55,fat
120,48,normal
158,35,thin
137,53,normal
188,55,thin
135,66,normal
181,68,fat
199,51,thin
132,35,fat
199,43,thin
166,35,thin
200,55,thin
171,51,thin
157,60,fat
196,35,thin
170,73,normal
173,68,fat
169,40,thin
150,38,thin
131,66,normal
139,52,normal
189,59,thin
153,39,thin
191,66,thin
134,50,normal
132,67,normal
143,45,fat
172,45,thin
127,63,normal
144,44,fat
151,67,normal
165,73,normal
127,37,fat
147,39,thin
173,42,thin
120,42,normal
161,57,fat
148,57,normal
163,52,fat
136,47,normal
193,39,thin
166,60,fat
167,69,fat
124,58,normal
129,39,fat
156,56,fat
152,39,thin
195,42,thin
141,47,fat
140,43,fat
130,64,normal
186,59,thin
185,55,thin
169,41,thin
167,66,fat
178,71,fat
131,69,normal
124,56,normal
171,79,normal
137,72,normal
156,79,normal
151,68,normal
127,79,normal
159,78,normal
126,67,normal
156,62,normal
124,39,normal
121,73,normal
127,59,normal
139,40,fat
195,42,thin
150,45,fat
144,61,normal
137,42,fat
166,48,thin
194,73,fat
200,36,thin
175,64,fat
184,68,fat
184,48,thin
184,44,thin
134,51,normal
188,39,thin
140,74,normal
140,61,normal
158,70,normal
138,38,fat
160,80,normal
194,35,thin
164,42,thin
161,37,thin
195,41,thin
137,56,normal
140,73,normal
174,35,thin
165,69,normal
174,53,thin
155,80,normal
171,67,fat
185,45,thin
168,59,fat
143,45,fat
193,42,thin
142,36,thin
121,49,normal
186,60,thin
161,63,fat
124,67,normal
142,37,thin
157,43,thin
138,40,fat
165,76,normal
128,69,normal
124,58,normal
175,50,thin
151,62,normal
189,57,thin
155,58,fat
126,71,normal
198,46,thin
186,60,thin
156,75,normal
142,50,fat
183,78,fat
130,65,normal
191,57,thin
141,50,normal
149,79,normal
168,75,normal
186,61,thin
189,36,thin
182,69,fat
146,78,normal
179,53,thin
132,69,normal
150,79,normal
180,80,fat
158,58,fat
144,51,fat
156,52,fat
190,78,fat
167,41,thin
157,59,fat
126,73,normal
181,40,thin
187,71,fat
177,67,fat
165,66,fat
126,60,normal
172,55,fat
199,44,thin
143,64,normal
198,80,fat
127,79,normal
180,79,fat
197,79,fat
173,63,fat
141,36,thin
179,73,fat
171,69,fat
156,49,fat
141,77,normal
195,44,thin
177,71,fat
121,73,normal
126,72,normal
177,80,normal
200,53,thin
141,49,fat
181,60,thin
197,67,thin
164,45,thin
183,41,thin
139,48,fat
169,72,normal
145,53,normal
178,66,fat
128,75,normal
156,41,thin
154,53,fat
125,64,normal
180,48,thin
176,57,thin
137,58,normal
138,64,normal
172,37,thin
170,71,fat
174,63,fat
126,60,normal
154,43,thin
171,43,thin
123,41,normal
151,69,normal
164,80,normal
173,41,thin
188,43,thin
126,77,normal
156,50,fat
189,80,fat
179,44,thin
159,50,fat
176,57,thin
141,74,normal
170,76,normal
138,48,normal
181,41,thin
173,80,normal
125,36,fat
124,43,normal
128,72,normal
163,76,normal
126,37,fat
160,52,fat
153,64,normal
192,46,thin
123,64,normal
125,40,normal
162,52,fat
157,59,fat
138,74,normal
192,35,thin
120,37,normal
169,41,thin
164,77,normal
148,49,fat
158,69,normal
125,46,normal
164,43,thin
133,65,normal
154,45,fat
170,72,fat
160,35,thin
181,36,thin
197,39,thin
178,52,thin
137,35,fat
151,45,fat
191,41,thin
158,56,fat
194,66,thin
199,39,thin
154,52,fat
122,64,normal
160,53,fat
198,42,thin
160,40,thin
175,39,thin
137,71,normal
136,42,fat
163,75,normal
156,37,thin
187,55,thin
185,62,thin
171,55,fat
169,76,normal
173,38,thin
184,70,fat
166,70,normal
188,79,fat
181,60,thin
147,70,normal
187,62,thin
184,68,fat
139,69,normal
193,36,thin
183,79,fat
194,37,thin
168,68,fat
191,60,thin
179,72,fat
152,35,thin
180,75,fat
131,70,normal
135,57,normal
133,58,normal
197,58,thin
166,50,thin
178,41,thin
170,35,thin
164,77,normal
191,37,thin
176,76,fat
134,47,normal
166,76,normal
169,42,thin
183,70,fat
132,69,normal
152,58,normal
200,51,thin
199,36,thin
158,61,fat
152,68,normal
134,62,normal
142,65,normal
181,63,fat
134,60,normal
144,58,normal
144,35,thin
190,46,thin
175,76,fat
152,54,fat
190,60,thin
145,51,fat
147,63,normal
182,44,thin
120,46,normal
123,56,normal
197,57,thin
149,72,normal
128,52,normal
149,55,fat
181,60,thin
143,46,fat
189,42,thin
172,75,normal
159,35,thin
133,56,normal
197,63,thin
123,72,normal
167,65,fat
197,53,thin
131,69,normal
168,58,fat
125,45,normal
160,73,normal
169,50,thin
170,75,normal
147,39,thin
200,36,thin
190,68,fat
184,72,fat
151,35,thin
184,52,thin
172,49,thin
199,45,thin
153,58,fat
131,69,normal
158,36,thin
194,63,thin
167,61,fat
160,41,thin
129,67,normal
155,39,thin
148,45,fat
152,72,normal
176,54,thin
171,35,thin
162,45,thin
156,72,normal
138,62,normal
180,52,thin
184,64,fat
158,76,normal
182,35,thin
189,49,thin
157,74,normal
171,53,thin
181,48,thin
193,56,thin
175,75,fat
188,64,thin
136,49,normal
138,67,normal
123,54,normal
140,74,normal
143,75,normal
129,66,normal
160,53,fat
180,72,fat
145,42,fat
131,79,normal
184,58,thin
165,49,thin
151,52,fat
155,75,normal
121,70,normal
193,59,thin
164,51,fat
173,53,thin
173,64,fat
159,67,normal
178,64,fat
135,49,normal
194,38,thin
180,51,thin
142,67,normal
142,75,normal
165,69,normal
191,62,thin
164,54,fat
163,56,fat
173,53,thin
156,48,fat
177,60,fat
166,76,normal
158,72,normal
185,58,thin
179,42,thin
144,54,normal
145,72,normal
179,40,thin
194,55,thin
138,69,normal
194,67,thin
165,42,thin
122,57,normal
140,69,normal
123,55,normal
140,49,normal
138,42,fat
121,75,normal
160,49,fat
127,35,fat
133,72,normal
192,52,thin
130,76,normal
168,42,thin
172,70,fat
186,62,thin
195,64,thin
145,54,normal
176,70,fat
127,37,fat
172,74,normal
128,45,normal
183,67,fat
136,68,normal
133,79,normal
189,60,thin
148,51,fat
160,45,thin
137,78,normal
171,66,fat
140,38,fat
133,37,fat
198,76,fat
125,60,normal
179,76,fat
189,72,fat
195,47,thin
151,58,normal
183,80,fat
132,73,normal
150,38,thin
134,78,normal
141,60,normal
131,79,normal
175,70,fat
173,79,normal
184,62,thin
186,42,thin
147,71,normal
185,39,thin
139,62,normal
178,63,fat
132,41,fat
169,65,fat
188,68,fat
188,80,fat
128,51,normal
121,44,normal
150,61,normal
194,62,thin
138,61,normal
133,38,fat
158,58,fat
164,52,fat
130,50,normal
153,63,normal
187,76,fat
148,63,normal
133,62,normal
186,58,thin
150,40,thin
127,72,normal
144,61,normal
182,47,thin
151,68,normal
141,78,normal
178,58,thin
160,60,fat
166,46,thin
130,58,normal
180,62,fat
185,48,thin
176,56,thin
176,78,normal
131,44,normal
197,64,thin
135,75,normal
176,57,thin
151,80,normal
185,35,thin
151,61,normal
131,40,fat
199,63,thin
190,43,thin
180,79,fat
153,64,normal
178,77,fat
197,79,fat
155,47,fat
130,77,normal
121,71,normal
147,43,fat
161,65,normal
135,35,fat
174,64,fat
159,67,normal
152,80,normal
190,63,thin
150,65,normal
137,37,fat
125,40,normal
183,58,thin
176,79,normal
150,56,fat
148,42,fat
177,61,fat
159,42,thin
173,55,thin
200,51,thin
146,44,fat
132,71,normal
120,40,normal
139,40,fat
175,40,thin
149,61,normal
177,66,fat
186,37,thin
135,63,normal
138,39,fat
131,77,normal
183,77,fat
180,54,thin
122,49,normal
172,80,normal
170,79,normal
167,51,thin
133,62,normal
193,67,thin
142,59,normal
156,35,thin
175,38,thin
137,45,fat
170,58,fat
122,46,normal
170,56,fat
169,59,fat
174,45,thin
159,52,fat
146,72,normal
197,35,thin
180,46,thin
173,36,thin
134,39,fat
183,69,fat
155,75,normal
196,67,thin
130,45,normal
164,66,fat
187,39,thin
143,47,fat
183,57,thin
143,55,normal
197,80,fat
163,41,thin
167,47,thin
138,72,normal
180,78,fat
130,62,normal
130,53,normal
129,64,normal
157,55,fat
131,39,fat
174,70,fat
182,41,thin
195,69,thin
194,50,thin
146,38,thin
181,77,fat
151,63,normal
189,63,thin
134,42,fat
200,79,fat
165,69,normal
146,57,normal
145,42,fat
150,57,normal
148,67,normal
143,45,fat
157,49,fat
161,69,normal
125,71,normal
177,42,thin
181,62,fat
175,70,fat
137,59,normal
171,79,normal
162,68,normal
196,58,thin
123,69,normal
170,67,fat
193,71,fat
181,48,thin
190,56,thin
122,66,normal
170,61,fat
194,43,thin
120,76,normal
159,73,normal
155,78,normal
193,57,thin
145,49,fat
192,62,thin
144,44,fat
120,67,normal
145,54,normal
196,50,thin
167,55,fat
127,55,normal
167,40,thin
142,51,normal
193,66,thin
132,70,normal
169,49,thin
159,42,thin
152,53,fat
167,51,thin
127,64,normal
140,50,normal
186,58,thin
144,62,normal
198,43,thin
183,49,thin
133,68,normal
139,60,normal
127,56,normal
125,63,normal
130,69,normal
193,49,thin
133,67,normal
133,77,normal
186,63,thin
126,73,normal
137,65,normal
172,47,thin
186,44,thin
159,58,fat
171,57,fat
139,49,normal
161,71,normal
197,71,thin
166,73,normal
136,43,fat
172,66,fat
123,70,normal
169,77,normal
162,68,normal
169,52,thin
181,52,thin
194,35,thin
130,62,normal
196,68,thin
188,63,thin
127,52,normal
136,46,fat
197,75,fat
161,69,normal
127,68,normal
188,47,thin
148,61,normal
147,35,thin
122,45,normal
137,75,normal
154,43,thin
148,42,fat
183,75,fat
146,44,fat
134,48,normal
152,47,fat
185,50,thin
150,80,normal
160,43,thin
194,60,thin
163,66,fat
170,61,fat
122,40,normal
125,58,normal
165,59,fat
164,48,thin
174,35,thin
128,37,fat
197,75,fat
146,42,fat
129,77,normal
176,67,fat
161,69,normal
152,40,thin
147,42,fat
184,41,thin
197,53,thin
120,38,normal
189,44,thin
147,42,fat
157,58,fat
185,38,thin
135,36,fat
173,69,fat
167,75,normal
156,64,normal
157,48,fat
123,46,normal
146,70,normal
136,47,normal
138,59,normal
138,46,fat
133,72,normal
126,68,normal
144,71,normal
177,50,thin
140,42,fat
184,55,thin
180,56,thin
195,58,thin
139,54,normal
170,56,fat
200,54,thin
198,70,thin
177,67,fat
132,74,normal
166,71,normal
190,40,thin
188,61,thin
181,66,fat
185,80,fat
194,75,fat
183,41,thin
165,71,normal
171,80,normal
131,44,normal
140,68,normal
151,57,fat
185,62,thin
188,70,fat
139,73,normal
120,52,normal
147,59,normal
150,36,thin
170,52,thin
134,55,normal
153,68,normal
166,78,normal
145,61,normal
134,70,normal
131,41,fat
172,80,normal
147,50,fat
196,54,thin
123,57,normal
158,39,thin
192,62,thin
129,56,normal
143,69,normal
170,47,thin
141,60,normal
193,54,thin
139,75,normal
192,70,fat
165,51,fat
177,38,thin
180,78,fat
174,57,fat
132,76,normal
158,48,fat
165,36,thin
120,66,normal
135,36,fat
141,63,normal
177,41,thin
199,57,thin
133,64,normal
167,51,thin
155,48,fat
145,45,fat
146,68,normal
154,61,normal
188,46,thin
197,65,thin
169,51,thin
184,35,thin
178,45,thin
200,50,thin
136,50,normal
185,44,thin
170,47,thin
171,79,normal
132,49,normal
185,59,thin
192,54,thin
172,42,thin
134,66,normal
187,43,thin
152,47,fat
184,49,thin
133,55,normal
145,46,fat
161,67,normal
189,51,thin
159,68,normal
138,73,normal
166,39,thin
178,49,thin
120,37,normal
126,75,normal
152,74,normal
158,59,fat
172,69,fat
134,70,normal
153,38,thin
135,68,normal
135,40,fat
179,77,fat
190,69,fat
156,71,normal
122,69,normal
120,43,normal
124,64,normal
139,41,fat
199,43,thin
130,47,normal
199,53,thin
156,63,normal
128,60,normal
164,74,normal
155,78,normal
121,61,normal
135,73,normal
150,56,fat
158,62,fat
167,71,normal
194,57,thin
168,76,normal
183,51,thin
136,37,fat
196,46,thin
188,54,thin
139,50,normal
140,74,normal
169,56,fat
139,67,normal
130,45,normal
152,36,thin
133,41,fat
136,79,normal
127,48,normal
150,76,normal
174,43,thin
142,74,normal
127,63,normal
176,42,thin
193,57,thin
167,63,fat
196,69,thin
163,50,fat
182,67,fat
155,43,thin
136,72,normal
125,75,normal
168,63,fat
151,61,normal
169,75,normal
156,42,thin
179,52,thin
162,68,normal
120,63,normal
121,50,normal
125,65,normal
145,73,normal
161,80,normal
180,71,fat
191,74,fat
129,60,normal
180,36,thin
161,70,normal
123,42,normal
186,76,fat
185,43,thin
194,76,fat
185,46,thin
187,63,thin
148,60,normal
156,67,normal
198,40,thin
170,49,thin
162,69,normal
185,39,thin
172,38,thin
132,47,normal
194,47,thin
192,71,fat
197,59,thin
191,76,fat
161,37,thin
182,49,thin
187,51,thin
174,73,fat
129,37,fat
129,46,normal
151,67,normal
176,38,thin
130,44,normal
155,67,normal
178,68,fat
137,45,fat
154,50,fat
190,48,thin
189,73,fat
138,63,normal
179,79,fat
167,44,thin
129,54,normal
142,45,fat
187,55,thin
162,54,fat
124,60,normal
176,62,fat
195,79,fat
182,48,thin
180,67,fat
189,37,thin
150,40,thin
168,56,fat
127,67,normal
127,52,normal
140,72,normal
176,44,thin
169,44,thin
144,73,normal
135,68,normal
176,74,fat
183,57,thin
197,44,thin
192,71,fat
141,67,normal
138,77,normal
129,79,normal
185,57,thin
132,73,normal
159,41,thin
167,50,thin
165,43,thin
143,80,normal
168,69,fat
154,42,thin
142,71,normal
120,73,normal
187,70,fat
128,64,normal
183,39,thin
141,49,fat
162,73,normal
175,37,thin
145,35,thin
164,52,fat
122,68,normal
122,44,normal
172,54,thin
171,79,normal
181,66,fat
126,76,normal
191,52,thin
133,47,normal
200,53,thin
155,51,fat
194,76,fat
122,76,normal
133,74,normal
178,45,thin
186,56,thin
164,60,fat
154,54,fat
162,39,thin
141,73,normal
144,65,normal
147,79,normal
121,36,fat
179,66,fat
178,63,fat
163,54,fat
188,76,fat
128,58,normal
189,50,thin
156,60,fat
143,46,fat
130,44,normal
134,39,fat
179,51,thin
150,40,thin
137,74,normal
152,49,fat
137,42,fat
191,36,thin
153,79,normal
194,59,thin
146,41,fat
146,76,normal
196,53,thin
188,71,fat
140,62,normal
128,49,normal
177,72,fat
124,69,normal
190,67,fat
178,51,thin
125,54,normal
138,67,normal
128,75,normal
186,70,fat
177,53,thin
135,42,fat
155,80,normal
155,53,fat
198,54,thin
156,53,fat
153,47,fat
131,76,normal
153,72,normal
165,70,normal
172,59,fat
179,42,thin
149,69,normal
153,54,fat
182,75,fat
148,37,thin
140,72,normal
187,74,fat
138,75,normal
193,69,fat
135,64,normal
175,49,thin
172,73,fat
172,76,normal
178,64,fat
166,43,thin
194,40,thin
155,45,fat
159,44,thin
197,79,fat
121,52,normal
122,70,normal
181,60,thin
124,69,normal
174,63,fat
138,45,fat
145,77,normal
127,39,fat
158,74,normal
165,60,fat
141,35,thin
180,61,fat
158,63,normal
189,41,thin
141,46,fat
168,47,thin
168,44,thin
121,54,normal
133,53,normal
122,68,normal
136,78,normal
200,77,fat
192,49,thin
124,60,normal
139,80,normal
184,76,fat
178,75,fat
145,71,normal
171,58,fat
134,59,normal
186,54,thin
181,79,fat
195,73,fat
148,36,thin
139,75,normal
182,47,thin
136,35,fat
126,53,normal
159,42,thin
186,50,thin
125,42,normal
130,56,normal
167,74,normal
151,37,thin
133,72,normal
168,56,fat
140,73,normal
170,36,thin
137,79,normal
170,41,thin
186,61,thin
134,79,normal
129,72,normal
131,54,normal
158,77,normal
180,79,fat
167,50,thin
182,60,thin
162,37,thin
175,71,fat
168,50,thin
186,68,fat
137,59,normal
165,76,normal
126,62,normal
172,52,thin
162,46,thin
171,37,thin
126,35,fat
147,79,normal
136,76,normal
146,62,normal
198,74,fat
139,59,normal
200,56,thin
186,45,thin
182,40,thin
167,39,thin
174,74,fat
163,44,thin
171,59,fat
155,60,fat
182,78,fat
157,40,thin
151,66,normal
188,58,thin
173,77,normal
180,64,fat
122,62,normal
159,49,fat
131,49,normal
128,44,normal
185,38,thin
132,60,normal
152,63,normal
182,72,fat
146,42,fat
167,51,thin
190,61,thin
168,63,fat
152,68,normal
148,57,normal
166,79,normal
156,78,normal
194,39,thin
122,79,normal
167,68,fat
146,54,normal
158,44,thin
164,75,normal
191,63,thin
191,65,thin
129,48,normal
128,47,normal
149,77,normal
187,45,thin
150,73,normal
169,62,fat
162,54,fat
184,76,fat
157,79,normal
173,62,fat
157,79,normal
185,38,thin
124,67,normal
153,49,fat
168,66,fat
187,45,thin
191,72,fat
176,76,fat
164,59,fat
176,43,thin
174,46,thin
132,56,normal
156,52,fat
133,38,fat
125,39,fat
187,60,thin
151,42,thin
155,58,fat
148,67,normal
168,47,thin
183,45,thin
153,61,normal
190,56,thin
124,59,normal
184,44,thin
172,78,normal
135,63,normal
163,63,fat
148,69,normal
168,79,normal
145,60,normal
121,58,normal
198,47,thin
195,40,thin
150,41,thin
186,74,fat
148,45,fat
155,35,thin
123,66,normal
166,56,fat
123,54,normal
161,77,normal
194,56,thin
200,77,fat
200,47,thin
122,37,fat
135,72,normal
172,51,thin
180,60,fat
131,54,normal
192,47,thin
191,62,thin
180,76,fat
159,41,thin
169,78,normal
154,79,normal
195,65,thin
134,51,normal
171,50,thin
194,38,thin
197,36,thin
156,61,normal
183,54,thin
145,55,normal
130,63,normal
155,80,normal
160,51,fat
154,45,fat
166,57,fat
165,75,normal
146,68,normal
178,75,fat
138,49,normal
176,64,fat
178,60,fat
147,78,normal
127,72,normal
177,38,thin
183,55,thin
151,43,fat
160,40,thin
133,52,normal
188,61,thin
183,61,thin
150,59,normal
169,39,thin
129,73,normal
192,38,thin
173,71,fat
169,38,thin
133,49,normal
163,60,fat
186,75,fat
198,80,fat
156,78,normal
160,79,normal
146,44,fat
168,52,thin
194,37,thin
161,46,thin
173,73,fat
191,59,thin
124,68,normal
132,39,fat
130,64,normal
191,53,thin
130,76,normal
122,66,normal
174,42,thin
177,44,thin
183,64,fat
188,55,thin
152,49,fat
166,41,thin
127,36,fat
188,61,thin
199,70,thin
156,57,fat
122,55,normal
128,46,normal
167,75,normal
160,42,thin
153,46,fat
149,80,normal
199,59,thin
172,56,fat
143,59,normal
146,37,thin
190,62,thin
137,50,normal
159,72,normal
158,55,fat
178,57,thin
132,37,fat
156,46,fat
179,69,fat
192,59,thin
136,39,fat
140,51,normal
121,66,normal
185,64,fat
147,56,normal
194,76,fat
188,77,fat
129,38,fat
193,70,fat
187,44,thin
193,69,fat
199,76,fat
186,75,fat
161,39,thin
199,44,thin
170,45,thin
168,60,fat
192,53,thin
174,73,fat
197,57,thin
143,40,fat
167,69,fat
186,61,thin
121,69,normal
161,42,thin
140,76,normal
167,72,normal
122,46,normal
128,40,fat
131,58,normal
169,39,thin
191,66,thin
173,43,thin
142,77,normal
199,36,thin
189,35,thin
194,69,thin
168,76,normal
188,65,thin
162,66,normal
163,38,thin
162,69,normal
162,80,normal
187,42,thin
125,35,fat
147,43,fat
200,59,thin
169,39,thin
161,69,normal
187,69,fat
154,45,fat
194,71,fat
198,38,thin
185,78,fat
199,73,thin
143,66,normal
134,61,normal
193,46,thin
141,63,normal
197,50,thin
159,65,normal
139,78,normal
159,76,normal
163,47,thin
160,48,fat
166,68,fat
158,62,fat
132,38,fat
144,42,fat
174,53,thin
125,78,normal
170,56,fat
121,47,normal
122,77,normal
184,58,thin
191,77,fat
181,43,thin
190,57,thin
130,51,normal
186,74,fat
133,46,normal
170,39,thin
193,72,fat
158,43,thin
168,77,normal
188,54,thin
135,70,normal
190,48,thin
177,42,thin
197,48,thin
196,66,thin
185,60,thin
191,65,thin
173,80,normal
121,54,normal
170,39,thin
194,67,thin
135,62,normal
199,68,thin
121,63,normal
126,45,normal
135,41,fat
196,59,thin
121,65,normal
197,59,thin
194,36,thin
136,50,normal
187,45,thin
146,80,normal
140,53,normal
137,54,normal
148,52,fat
172,74,normal
186,70,fat
175,66,fat
161,46,thin
182,39,thin
121,75,normal
130,46,normal
153,36,thin
137,44,fat
150,45,fat
158,77,normal
163,42,thin
182,42,thin
126,72,normal
174,63,fat
135,75,normal
124,42,normal
125,44,normal
154,58,fat
161,59,fat
163,77,normal
173,76,normal
192,54,thin
122,42,normal
189,55,thin
199,38,thin
152,72,normal
165,59,fat
200,70,thin
150,47,fat
167,66,fat
135,46,normal
130,65,normal
199,40,thin
130,73,normal
161,53,fat
137,38,fat
192,51,thin
127,48,normal
150,63,normal
154,52,fat
149,74,normal
161,54,fat
123,73,normal
190,52,thin
140,36,thin
156,36,thin
147,50,fat
148,73,normal
184,80,fat
193,62,thin
150,72,normal
197,75,fat
162,78,normal
183,65,fat
147,45,fat
188,42,thin
144,49,fat
127,67,normal
131,37,fat
180,77,fat
131,40,fat
135,67,normal
128,53,normal
189,38,thin
172,61,fat
156,70,normal
189,66,thin
121,48,normal
149,69,normal
168,38,thin
137,48,normal
179,69,fat
197,55,thin
162,39,thin
120,74,normal
176,57,thin
160,36,thin
129,50,normal
178,51,thin
136,68,normal
135,65,normal
151,63,normal
163,52,fat
158,68,normal
156,70,normal
186,47,thin
140,70,normal
156,76,normal
132,39,fat
156,69,normal
134,75,normal
187,52,thin
200,71,thin
139,46,fat
182,69,fat
128,67,normal
190,55,thin
132,47,normal
125,73,normal
172,42,thin
138,51,normal
190,67,fat
173,41,thin
150,65,normal
176,74,fat
167,39,thin
149,56,normal
133,65,normal
180,43,thin
196,43,thin
146,60,normal
147,57,normal
127,80,normal
186,43,thin
141,48,fat
181,76,fat
178,64,fat
174,52,thin
180,80,fat
179,75,fat
154,67,normal
146,70,normal
148,47,fat
183,49,thin
129,48,normal
139,53,normal
178,61,fat
194,42,thin
176,57,thin
162,61,fat
132,59,normal
161,37,thin
164,80,normal
134,66,normal
134,68,normal
188,47,thin
181,61,fat
125,62,normal
156,46,fat
133,41,fat
191,56,thin
143,68,normal
194,63,thin
158,51,fat
130,49,normal
188,65,thin
139,75,normal
161,71,normal
171,74,normal
197,39,thin
178,48,thin
141,75,normal
148,55,normal
177,71,fat
141,38,fat
170,43,thin
164,76,normal
177,38,thin
192,65,thin
164,80,normal
199,61,thin
147,40,fat
148,77,normal
143,73,normal
161,46,thin
150,37,thin
198,56,thin
193,69,fat
159,78,normal
174,41,thin
188,74,fat
174,68,fat
159,74,normal
179,67,fat
195,67,thin
198,71,thin
198,58,thin
199,69,thin
189,74,fat
125,70,normal
164,62,fat
164,61,fat
182,66,fat
160,55,fat
170,60,fat
138,55,normal
149,48,fat
141,49,fat
122,79,normal
