height,weight,label
187,89,fat
124,86,fat
154,108,fat
120,84,fat
132,70,fat
121,38,fat
162,60,normal
193,119,fat
126,47,fat
128,37,normal
145,54,fat
154,111,fat
183,102,fat
171,61,normal
122,49,fat
178,113,fat
151,45,normal
194,60,thin
180,94,fat
176,60,normal
179,74,normal
125,61,fat
146,71,fat
139,95,fat
127,82,fat
145,76,fat
129,64,fat
158,51,normal
129,106,fat
135,57,fat
198,107,fat
148,54,normal
187,50,thin
142,38,normal
122,89,fat
142,108,fat
197,52,thin
156,64,fat
194,97,fat
193,49,thin
187,90,fat
186,98,fat
167,96,fat
180,70,normal
166,39,thin
188,97,fat
190,44,thin
149,100,fat
144,85,fat
172,44,thin
163,87,fat
155,69,fat
135,39,normal
152,82,fat
164,118,fat
166,94,fat
158,51,normal
179,93,fat
123,109,fat
180,60,normal
173,78,fat
137,66,fat
172,83,fat
147,106,fat
196,50,thin
191,69,normal
196,100,fat
168,79,fat
125,88,fat
167,74,fat
162,63,normal
155,84,fat
139,74,fat
142,49,normal
149,43,normal
142,52,fat
147,81,fat
178,66,normal
124,103,fat
172,87,fat
143,83,fat
168,45,thin
145,105,fat
167,80,fat
184,95,fat
128,60,fat
147,105,fat
142,104,fat
142,39,normal
192,94,fat
189,41,thin
151,51,normal
150,50,normal
148,72,fat
162,101,fat
162,69,fat
167,47,thin
151,78,fat
185,42,thin
154,57,normal
194,90,normal
161,54,normal
166,46,thin
175,54,thin
158,110,fat
172,51,thin
140,50,fat
196,68,thin
149,117,fat
156,40,thin
126,90,fat
153,89,fat
147,93,fat
128,70,fat
174,63,normal
181,62,normal
159,93,fat
179,77,normal
122,91,fat
142,115,fat
181,74,normal
132,49,fat
141,76,fat
143,50,normal
131,75,fat
134,83,fat
140,50,fat
145,38,thin
188,75,normal
121,39,fat
186,54,thin
148,88,fat
146,76,fat
198,89,normal
174,102,fat
147,60,fat
127,87,fat
197,117,fat
196,90,normal
181,59,thin
190,119,fat
124,119,fat
121,47,fat
176,77,normal
129,60,fat
189,85,normal
144,95,fat
157,64,fat
186,118,fat
163,92,fat
198,113,fat
182,97,fat
159,90,fat
186,114,fat
198,90,normal
142,91,fat
136,66,fat
182,75,normal
129,74,fat
162,55,normal
130,71,fat
194,52,thin
162,76,fat
153,100,fat
155,42,thin
159,40,thin
148,71,fat
159,48,normal
135,40,normal
146,50,normal
132,48,fat
164,49,thin
142,109,fat
172,54,thin
180,63,normal
161,100,fat
163,119,fat
191,35,thin
163,78,fat
155,115,fat
192,91,normal
159,82,fat
142,110,fat
160,56,normal
190,113,fat
141,82,fat
157,76,fat
164,66,normal
127,112,fat
145,45,normal
175,66,normal
183,117,fat
129,52,fat
182,100,fat
155,106,fat
129,111,fat
131,76,fat
194,86,normal
124,40,fat
171,103,fat
198,53,thin
149,84,fat
156,59,normal
165,110,fat
139,41,normal
162,81,fat
132,87,fat
166,104,fat
165,114,fat
149,60,fat
174,95,fat
180,100,fat
134,48,fat
172,98,fat
136,117,fat
129,60,fat
197,65,thin
199,46,thin
156,109,fat
186,111,fat
184,113,fat
189,104,fat
169,54,normal
122,56,fat
139,84,fat
172,96,fat
163,63,normal
184,42,thin
144,80,fat
137,92,fat
195,93,normal
182,119,fat
186,71,normal
131,113,fat
185,36,thin
164,78,fat
135,99,fat
128,92,fat
138,78,fat
133,96,fat
129,101,fat
150,51,normal
134,67,fat
152,36,thin
157,47,normal
125,69,fat
150,100,fat
193,36,thin
169,91,fat
181,75,normal
149,38,thin
123,111,fat
194,109,fat
191,63,thin
136,55,fat
159,93,fat
191,88,normal
190,60,thin
160,47,thin
153,68,fat
173,58,normal
153,96,fat
127,71,fat
142,103,fat
187,57,thin
144,116,fat
138,63,fat
171,58,normal
180,109,fat
146,89,fat
129,82,fat
187,107,fat
195,79,normal
133,60,fat
191,114,fat
137,37,normal
182,78,normal
157,57,normal
152,110,fat
140,91,fat
150,56,normal
159,43,thin
137,110,fat
170,100,fat
148,96,fat
120,49,fat
179,118,fat
124,57,fat
135,67,fat
163,41,thin
138,104,fat
175,50,thin
151,91,fat
140,91,fat
167,41,thin
141,60,fat
135,98,fat
172,35,thin
140,80,fat
165,66,normal
154,78,fat
128,110,fat
151,43,normal
171,47,thin
198,75,normal
199,80,normal
167,46,thin
144,41,normal
171,49,thin
160,45,thin
141,111,fat
130,118,fat
139,93,fat
143,85,fat
177,39,thin
189,87,normal
121,68,fat
184,77,normal
184,69,normal
136,99,fat
130,95,fat
184,35,thin
121,109,fat
177,106,fat
173,115,fat
193,52,thin
175,116,fat
159,112,fat
182,55,thin
199,88,normal
188,95,fat
135,42,normal
124,87,fat
185,108,fat
134,91,fat
125,89,fat
139,52,fat
131,45,fat
166,95,fat
199,57,thin
144,103,fat
194,108,fat
198,56,thin
175,51,thin
182,60,thin
158,57,normal
193,42,thin
131,48,fat
142,44,normal
167,119,fat
186,90,fat
152,105,fat
133,38,normal
123,85,fat
168,105,fat
140,94,fat
160,72,fat
173,54,thin
163,76,fat
196,67,thin
188,60,thin
148,108,fat
191,35,thin
160,43,thin
132,53,fat
180,89,fat
126,101,fat
198,75,normal
131,102,fat
154,104,fat
161,44,thin
133,90,fat
199,85,normal
148,86,fat
131,101,fat
162,72,fat
127,47,fat
156,93,fat
139,51,fat
159,91,fat
197,93,normal
198,66,thin
123,35,normal
166,94,fat
129,65,fat
196,64,thin
169,97,fat
128,55,fat
174,93,fat
198,81,normal
128,42,fat
178,81,fat
151,96,fat
168,74,fat
140,94,fat
185,52,thin
139,103,fat
141,71,fat
156,89,fat
168,81,fat
187,116,fat
130,95,fat
121,39,fat
180,54,thin
120,94,fat
167,50,thin
183,50,thin
150,90,fat
156,54,normal
179,116,fat
177,96,fat
157,45,thin
164,110,fat
123,76,fat
185,88,fat
140,35,thin
187,47,thin
149,79,fat
134,80,fat
149,86,fat
163,37,thin
192,80,normal
189,77,normal
171,35,thin
152,87,fat
174,109,fat
167,109,fat
142,95,fat
187,69,normal
140,119,fat
182,102,fat
127,106,fat
161,62,normal
173,79,fat
199,105,fat
198,117,fat
121,110,fat
172,110,fat
148,36,thin
166,55,normal
150,42,normal
182,113,fat
181,86,fat
135,71,fat
129,36,normal
197,94,normal
121,90,fat
125,51,fat
184,91,fat
143,106,fat
185,118,fat
199,64,thin
141,56,fat
121,57,fat
179,46,thin
192,105,fat
128,54,fat
162,48,thin
136,96,fat
146,105,fat
173,80,fat
139,69,fat
150,113,fat
172,114,fat
181,97,fat
167,64,normal
135,84,fat
166,86,fat
146,80,fat
131,84,fat
176,97,fat
199,79,normal
185,83,normal
196,39,thin
186,79,normal
129,118,fat
144,75,fat
160,45,thin
186,41,thin
150,36,thin
154,70,fat
127,35,normal
162,41,thin
184,70,normal
160,59,normal
135,48,fat
146,35,thin
161,52,normal
131,101,fat
174,98,fat
124,46,fat
141,75,fat
143,51,normal
169,106,fat
193,50,thin
157,44,thin
129,47,fat
140,37,normal
189,69,normal
198,51,thin
193,70,normal
136,40,normal
197,65,thin
152,63,fat
138,82,fat
196,37,thin
144,57,fat
190,55,thin
147,60,fat
157,82,fat
136,47,fat
180,90,fat
195,51,thin
178,82,fat
120,119,fat
133,65,fat
178,92,fat
128,41,fat
181,78,normal
146,70,fat
145,87,fat
122,111,fat
122,89,fat
158,52,normal
163,117,fat
158,81,fat
137,118,fat
143,75,fat
167,119,fat
133,61,fat
161,92,fat
121,95,fat
132,98,fat
126,42,fat
143,50,normal
187,112,fat
177,61,normal
198,111,fat
129,94,fat
124,99,fat
129,104,fat
188,72,normal
127,107,fat
160,84,fat
185,73,normal
163,46,thin
198,119,fat
193,105,fat
130,57,fat
195,59,thin
185,72,normal
186,105,fat
147,44,normal
179,50,thin
155,90,fat
127,99,fat
139,115,fat
190,84,normal
194,77,normal
161,91,fat
128,108,fat
162,74,fat
174,113,fat
177,60,normal
122,88,fat
195,94,normal
177,113,fat
191,64,thin
122,86,fat
157,118,fat
151,67,fat
154,68,fat
184,119,fat
149,114,fat
161,70,fat
152,110,fat
173,77,fat
140,51,fat
193,58,thin
129,51,fat
147,44,normal
140,73,fat
195,102,fat
122,105,fat
186,102,fat
181,41,thin
159,101,fat
150,109,fat
126,64,fat
138,43,normal
146,77,fat
138,66,fat
165,78,fat
122,48,fat
186,41,thin
199,59,thin
159,47,normal
176,38,thin
126,92,fat
171,73,normal
143,79,fat
153,66,fat
199,65,thin
128,67,fat
173,61,normal
141,81,fat
132,93,fat
121,64,fat
174,101,fat
142,42,normal
133,97,fat
135,48,fat
150,64,fat
161,56,normal
197,112,fat
144,64,fat
175,63,normal
194,110,fat
132,71,fat
166,58,normal
176,82,fat
133,35,normal
131,93,fat
129,102,fat
196,65,thin
126,66,fat
190,45,thin
160,57,normal
174,97,fat
190,118,fat
120,57,fat
144,66,fat
196,92,normal
180,52,thin
173,102,fat
144,75,fat
184,99,fat
179,59,thin
130,84,fat
137,95,fat
120,72,fat
124,78,fat
162,79,fat
162,65,normal
136,46,normal
180,65,normal
183,57,thin
139,104,fat
129,116,fat
136,60,fat
148,119,fat
187,47,thin
168,59,normal
162,70,fat
123,102,fat
129,50,fat
172,55,normal
187,85,normal
189,93,fat
162,56,normal
157,117,fat
141,113,fat
123,35,normal
136,48,fat
192,99,fat
169,41,thin
184,45,thin
193,91,normal
162,93,fat
135,116,fat
164,113,fat
179,80,normal
156,115,fat
149,43,normal
138,93,fat
141,53,fat
198,37,thin
199,72,thin
188,85,normal
177,52,thin
175,53,thin
166,113,fat
192,112,fat
122,68,fat
143,51,normal
130,80,fat
177,77,normal
144,39,normal
143,105,fat
179,84,fat
144,72,fat
131,47,fat
124,101,fat
151,93,fat
153,92,fat
138,68,fat
131,55,fat
164,90,fat
134,81,fat
177,70,normal
194,49,thin
138,77,fat
153,59,fat
169,118,fat
171,119,fat
176,100,fat
184,84,normal
185,48,thin
153,71,fat
173,106,fat
121,56,fat
123,51,fat
172,114,fat
160,36,thin
133,103,fat
152,72,fat
124,71,fat
194,64,thin
193,107,fat
178,36,thin
176,35,thin
147,61,fat
137,109,fat
164,112,fat
180,102,fat
187,88,fat
190,77,normal
132,106,fat
154,89,fat
144,37,thin
185,70,normal
184,60,thin
194,108,fat
141,115,fat
145,101,fat
129,85,fat
127,62,fat
192,86,normal
126,75,fat
192,98,fat
139,118,fat
186,37,thin
153,58,normal
185,75,normal
146,54,fat
132,84,fat
165,79,fat
170,48,thin
133,40,normal
132,60,fat
160,68,fat
127,65,fat
176,112,fat
140,119,fat
161,69,fat
140,87,fat
193,41,thin
154,82,fat
191,78,normal
171,65,normal
192,43,thin
150,114,fat
127,49,fat
132,65,fat
183,56,thin
152,55,normal
156,47,normal
172,86,fat
121,42,fat
134,51,fat
189,73,normal
189,108,fat
135,103,fat
187,48,thin
137,52,fat
134,54,fat
164,93,fat
138,48,fat
157,117,fat
165,38,thin
158,77,fat
187,39,thin
189,80,normal
132,100,fat
174,109,fat
124,117,fat
158,111,fat
176,55,thin
139,73,fat
167,81,fat
124,101,fat
153,92,fat
187,45,thin
184,79,normal
145,44,normal
147,35,thin
197,52,thin
182,81,normal
166,37,thin
141,64,fat
150,66,fat
186,51,thin
177,84,fat
125,49,fat
172,46,thin
181,66,normal
133,43,normal
179,46,thin
171,74,fat
175,47,thin
165,86,fat
168,114,fat
183,78,normal
155,43,thin
160,87,fat
148,43,normal
167,119,fat
147,70,fat
156,82,fat
166,96,fat
188,98,fat
135,111,fat
176,99,fat
121,91,fat
188,68,normal
166,112,fat
160,113,fat
151,119,fat
153,112,fat
190,53,thin
183,43,thin
156,57,normal
184,51,thin
185,43,thin
168,111,fat
146,44,normal
198,85,normal
142,97,fat
137,83,fat
125,56,fat
181,95,fat
150,79,fat
190,66,thin
150,117,fat
184,82,normal
191,108,fat
140,66,fat
172,101,fat
125,55,fat
126,82,fat
130,119,fat
166,75,fat
168,107,fat
193,112,fat
122,86,fat
124,76,fat
132,115,fat
137,68,fat
167,44,thin
167,49,thin
199,57,thin
168,65,normal
160,104,fat
131,110,fat
126,102,fat
122,81,fat
163,82,fat
134,71,fat
125,86,fat
167,110,fat
152,52,normal
168,47,thin
169,45,thin
121,38,fat
143,113,fat
178,51,thin
198,51,thin
163,57,normal
198,102,fat
132,64,fat
147,73,fat
199,117,fat
154,63,fat
182,93,fat
150,61,fat
184,71,normal
122,96,fat
168,80,fat
190,110,fat
171,80,fat
163,61,normal
190,89,normal
145,40,normal
164,78,fat
189,117,fat
162,70,fat
131,102,fat
126,69,fat
173,86,fat
183,117,fat
139,84,fat
161,45,thin
134,89,fat
137,36,normal
139,64,fat
138,66,fat
182,78,normal
133,91,fat
169,35,thin
142,103,fat
129,102,fat
161,78,fat
178,109,fat
131,56,fat
193,42,thin
153,93,fat
163,54,normal
189,38,thin
147,39,thin
159,98,fat
194,59,thin
195,73,normal
120,35,normal
130,80,fat
165,70,fat
156,109,fat
189,51,thin
140,118,fat
188,61,thin
169,77,fat
151,52,normal
186,54,thin
142,71,fat
191,48,thin
177,103,fat
142,118,fat
158,79,fat
163,66,normal
157,72,fat
144,111,fat
184,77,normal
136,38,normal
181,48,thin
168,40,thin
186,84,normal
189,51,thin
131,114,fat
189,65,thin
147,73,fat
161,40,thin
186,60,thin
147,98,fat
198,43,thin
148,56,fat
196,101,fat
167,56,normal
158,65,fat
161,70,fat
190,100,fat
182,97,fat
164,119,fat
150,48,normal
193,91,normal
128,55,fat
141,104,fat
172,118,fat
132,70,fat
134,63,fat
150,96,fat
193,39,thin
134,64,fat
153,73,fat
134,41,normal
180,91,fat
165,98,fat
124,119,fat
167,90,fat
144,63,fat
178,68,normal
129,66,fat
143,48,normal
169,80,fat
178,98,fat
164,113,fat
195,75,normal
194,68,thin
180,107,fat
123,119,fat
182,64,normal
170,49,thin
186,79,normal
149,42,normal
137,83,fat
151,53,normal
161,91,fat
145,92,fat
138,91,fat
161,60,normal
185,93,fat
140,119,fat
150,103,fat
183,74,normal
171,70,normal
139,97,fat
166,65,normal
163,109,fat
198,63,thin
194,95,fat
124,44,fat
171,99,fat
190,101,fat
145,53,fat
155,46,normal
138,46,normal
163,47,thin
156,106,fat
168,110,fat
142,42,normal
179,35,thin
184,96,fat
193,41,thin
169,51,thin
184,39,thin
191,47,thin
133,97,fat
186,104,fat
162,108,fat
122,66,fat
122,61,fat
145,90,fat
129,47,fat
195,78,normal
163,54,normal
193,49,thin
196,48,thin
135,109,fat
188,91,fat
120,48,fat
189,50,thin
135,49,fat
148,53,normal
181,91,fat
131,84,fat
168,42,thin
122,89,fat
143,104,fat
182,53,thin
177,55,thin
155,71,fat
152,41,thin
179,79,normal
174,74,normal
187,49,thin
164,94,fat
175,38,thin
172,90,fat
198,35,thin
153,93,fat
163,88,fat
153,52,normal
192,80,normal
144,110,fat
160,114,fat
190,106,fat
149,67,fat
149,35,thin
173,46,thin
123,56,fat
190,118,fat
126,38,normal
166,69,fat
145,43,normal
148,102,fat
157,115,fat
169,52,thin
124,72,fat
172,104,fat
156,45,thin
150,54,normal
142,92,fat
120,100,fat
123,82,fat
154,43,thin
150,96,fat
150,45,normal
157,89,fat
187,105,fat
141,54,fat
187,59,thin
163,92,fat
125,40,fat
184,108,fat
138,58,fat
157,89,fat
131,71,fat
161,79,fat
173,39,thin
182,114,fat
163,94,fat
132,50,fat
153,87,fat
142,106,fat
128,116,fat
150,94,fat
193,95,fat
198,117,fat
176,69,normal
151,57,normal
159,50,normal
144,93,fat
144,42,normal
153,97,fat
164,88,fat
148,86,fat
140,64,fat
182,55,thin
165,43,thin
173,72,normal
171,85,fat
134,98,fat
137,60,fat
167,47,thin
185,72,normal
177,80,fat
138,57,fat
149,99,fat
189,43,thin
124,46,fat
128,80,fat
154,115,fat
153,61,fat
183,37,thin
144,115,fat
159,75,fat
197,116,fat
188,90,fat
137,86,fat
133,118,fat
174,56,thin
194,113,fat
175,49,thin
137,95,fat
169,63,normal
128,51,fat
154,35,thin
142,95,fat
199,117,fat
137,119,fat
151,89,fat
122,102,fat
184,48,thin
129,70,fat
163,116,fat
132,99,fat
165,82,fat
179,70,normal
160,61,normal
153,117,fat
185,46,thin
168,108,fat
167,109,fat
162,101,fat
127,74,fat
127,72,fat
186,83,normal
182,71,normal
127,71,fat
140,54,fat
149,101,fat
144,77,fat
140,103,fat
152,61,fat
195,69,thin
126,73,fat
147,78,fat
147,44,normal
160,52,normal
128,45,fat
121,114,fat
167,66,normal
123,112,fat
150,104,fat
190,98,fat
185,92,fat
182,36,thin
128,67,fat
129,47,fat
168,56,normal
154,62,fat
121,36,normal
199,45,thin
122,66,fat
151,71,fat
168,81,fat
153,80,fat
177,100,fat
175,116,fat
155,62,fat
129,57,fat
131,104,fat
197,45,thin
167,112,fat
169,109,fat
146,97,fat
136,69,fat
174,86,fat
172,36,thin
179,59,thin
177,55,thin
186,88,fat
139,61,fat
134,35,normal
150,97,fat
173,85,fat
146,61,fat
166,95,fat
159,85,fat
171,57,normal
138,111,fat
165,116,fat
156,102,fat
131,86,fat
199,45,thin
148,40,thin
157,38,thin
123,41,fat
183,71,normal
159,36,thin
180,51,thin
165,64,normal
161,79,fat
157,106,fat
132,56,fat
198,44,thin
131,118,fat
173,51,thin
129,87,fat
184,57,thin
173,89,fat
126,115,fat
123,108,fat
178,78,normal
157,108,fat
161,75,fat
194,36,thin
121,46,fat
139,43,normal
167,47,thin
173,108,fat
137,47,fat
131,118,fat
196,74,normal
184,72,normal
131,67,fat
151,47,normal
171,106,fat
198,101,fat
122,59,fat
154,95,fat
133,60,fat
197,103,fat
159,100,fat
127,87,fat
160,111,fat
163,36,thin
129,112,fat
154,60,fat
184,45,thin
194,38,thin
143,53,fat
172,64,normal
177,107,fat
192,64,thin
148,92,fat
149,104,fat
167,72,fat
197,74,normal
153,116,fat
131,37,normal
158,107,fat
191,95,fat
160,116,fat
148,74,fat
153,57,normal
172,50,thin
167,104,fat
140,113,fat
194,84,normal
150,103,fat
157,88,fat
162,72,fat
149,88,fat
151,37,thin
164,48,thin
136,85,fat
144,96,fat
181,99,fat
184,57,thin
188,107,fat
176,87,fat
128,40,normal
144,101,fat
146,92,fat
191,79,normal
160,88,fat
187,55,thin
141,72,fat
198,53,thin
156,75,fat
171,108,fat
194,38,thin
134,84,fat
169,106,fat
143,92,fat
148,110,fat
147,35,thin
134,83,fat
169,85,fat
178,95,fat
147,36,thin
131,37,normal
151,112,fat
186,97,fat
180,99,fat
198,94,normal
143,81,fat
160,84,fat
138,87,fat
132,102,fat
180,70,normal
145,95,fat
122,58,fat
191,62,thin
152,113,fat
186,50,thin
132,67,fat
157,53,normal
198,63,thin
157,101,fat
155,62,fat
126,100,fat
160,85,fat
179,79,normal
127,36,normal
140,60,fat
186,112,fat
149,66,fat
139,115,fat
177,35,thin
140,118,fat
164,91,fat
149,115,fat
140,92,fat
167,36,thin
176,35,thin
142,40,normal
123,38,fat
143,101,fat
125,108,fat
140,37,normal
149,63,fat
168,61,normal
124,98,fat
138,102,fat
148,109,fat
170,62,normal
134,93,fat
142,88,fat
194,101,fat
181,86,fat
186,117,fat
158,45,thin
146,42,normal
196,117,fat
193,60,thin
150,115,fat
141,102,fat
150,58,fat
197,64,thin
120,57,fat
146,45,normal
156,77,fat
186,39,thin
143,91,fat
149,71,fat
188,90,fat
179,93,fat
184,52,thin
120,47,fat
195,106,fat
143,100,fat
128,40,normal
136,72,fat
161,52,normal
185,58,thin
160,83,fat
160,56,normal
167,77,fat
121,67,fat
198,119,fat
171,68,normal
190,96,fat
138,99,fat
196,56,thin
139,93,fat
163,66,normal
133,103,fat
158,114,fat
168,111,fat
174,41,thin
174,117,fat
169,72,fat
190,114,fat
130,43,fat
127,99,fat
149,102,fat
164,81,fat
135,82,fat
185,105,fat
182,105,fat
182,111,fat
181,72,normal
175,96,fat
139,101,fat
158,74,fat
180,117,fat
131,90,fat
186,85,normal
130,59,fat
130,113,fat
169,61,normal
159,49,normal
151,71,fat
175,68,normal
169,119,fat
176,46,thin
153,107,fat
173,55,thin
178,46,thin
171,60,normal
160,111,fat
153,65,fat
173,55,thin
148,36,thin
167,65,normal
174,63,normal
151,69,fat
149,79,fat
157,83,fat
197,98,fat
144,57,fat
148,39,thin
156,44,thin
190,80,normal
135,96,fat
162,95,fat
144,102,fat
147,112,fat
148,119,fat
126,63,fat
131,116,fat
157,36,thin
140,110,fat
157,64,fat
181,112,fat
166,89,fat
168,73,fat
168,118,fat
158,67,fat
177,95,fat
127,106,fat
197,62,thin
131,54,fat
125,83,fat
186,46,thin
157,91,fat
179,87,fat
122,63,fat
173,75,fat
137,96,fat
125,70,fat
125,48,fat
129,75,fat
174,96,fat
153,84,fat
142,85,fat
162,112,fat
175,52,thin
130,36,normal
172,97,fat
172,73,normal
165,78,fat
157,83,fat
161,88,fat
139,87,fat
168,106,fat
150,105,fat
185,87,fat
140,40,normal
134,87,fat
129,58,fat
169,75,fat
154,43,thin
190,44,thin
163,72,fat
125,52,fat
184,38,thin
193,41,thin
132,38,normal
178,96,fat
141,78,fat
166,61,normal
158,107,fat
187,51,thin
130,97,fat
172,105,fat
165,63,normal
186,67,normal
176,88,fat
122,92,fat
187,77,normal
194,81,normal
181,110,fat
178,91,fat
160,96,fat
189,103,fat
125,85,fat
130,35,normal
144,35,thin
139,85,fat
154,65,fat
127,56,fat
154,48,normal
198,73,normal
199,104,fat
164,94,fat
179,66,normal
147,116,fat
159,113,fat
165,43,thin
141,56,fat
189,105,fat
197,77,normal
187,44,thin
146,101,fat
172,70,normal
192,72,normal
139,97,fat
144,66,fat
159,87,fat
136,117,fat
160,73,fat
155,97,fat
120,47,fat
180,89,fat
165,52,normal
126,55,fat
135,93,fat
193,46,thin
129,104,fat
199,116,fat
154,103,fat
185,63,thin
143,74,fat
166,78,fat
176,115,fat
177,71,normal
179,63,normal
165,100,fat
153,83,fat
146,95,fat
154,77,fat
174,61,normal
198,46,thin
140,84,fat
150,102,fat
120,47,fat
158,35,thin
196,90,normal
162,94,fat
132,89,fat
127,112,fat
121,79,fat
173,118,fat
174,91,fat
128,38,normal
121,45,fat
185,73,normal
139,71,fat
130,76,fat
184,97,fat
194,53,thin
140,92,fat
136,93,fat
135,49,fat
138,37,normal
189,101,fat
174,36,thin
181,94,fat
173,108,fat
162,85,fat
155,35,thin
173,59,normal
172,96,fat
143,119,fat
134,80,fat
139,60,fat
172,117,fat
192,116,fat
166,110,fat
173,115,fat
165,84,fat
147,107,fat
195,98,fat
174,103,fat
154,46,normal
130,63,fat
144,102,fat
122,108,fat
149,118,fat
131,51,fat
130,82,fat
151,99,fat
129,67,fat
197,110,fat
151,95,fat
141,77,fat
128,116,fat
194,106,fat
150,105,fat
137,90,fat
125,93,fat
192,79,normal
168,75,fat
179,51,thin
161,47,thin
132,110,fat
189,62,thin
161,36,thin
121,87,fat
166,65,normal
149,111,fat
165,98,fat
179,62,normal
176,65,normal
172,40,thin
194,114,fat
154,47,normal
185,56,thin
165,60,normal
178,95,fat
185,76,normal
141,67,fat
194,99,fat
137,49,fat
172,73,normal
172,50,thin
160,118,fat
156,92,fat
166,61,normal
148,55,fat
189,96,fat
161,117,fat
131,67,fat
190,106,fat
161,109,fat
147,37,thin
124,58,fat
140,71,fat
131,96,fat
191,84,normal
170,77,fat
126,43,fat
130,114,fat
135,52,fat
199,113,fat
122,53,fat
184,42,thin
155,69,fat
189,92,fat
133,118,fat
153,74,fat
132,90,fat
172,97,fat
189,70,normal
150,96,fat
120,70,fat
152,42,thin
163,41,thin
172,72,normal
189,97,fat
197,65,thin
131,109,fat
144,48,normal
145,92,fat
179,68,normal
199,81,normal
182,47,thin
159,51,normal
185,111,fat
189,103,fat
138,112,fat
150,68,fat
167,75,fat
158,110,fat
194,87,normal
157,118,fat
192,69,normal
187,40,thin
145,72,fat
159,98,fat
147,98,fat
157,53,normal
157,107,fat
125,63,fat
189,57,thin
175,79,fat
184,73,normal
182,48,thin
147,118,fat
166,65,normal
153,57,normal
195,85,normal
143,74,fat
177,98,fat
188,38,thin
172,91,fat
142,77,fat
129,109,fat
181,87,fat
144,84,fat
185,119,fat
194,65,thin
139,96,fat
152,35,thin
174,64,normal
164,92,fat
136,111,fat
139,38,normal
180,117,fat
149,69,fat
167,78,fat
120,71,fat
145,49,normal
139,74,fat
125,41,fat
157,59,normal
129,84,fat
123,101,fat
170,92,fat
150,62,fat
172,38,thin
151,49,normal
182,91,fat
190,47,thin
154,88,fat
145,35,thin
166,99,fat
130,55,fat
141,82,fat
135,35,normal
133,98,fat
186,77,normal
186,110,fat
187,77,normal
153,53,normal
122,81,fat
182,87,fat
177,91,fat
149,70,fat
131,60,fat
149,56,fat
161,81,fat
124,55,fat
162,96,fat
181,89,fat
179,79,normal
147,98,fat
148,53,normal
169,69,normal
139,117,fat
136,41,normal
142,79,fat
180,75,normal
123,117,fat
184,67,normal
133,49,fat
138,50,fat
160,119,fat
186,74,normal
199,79,normal
136,98,fat
141,45,normal
165,115,fat
123,42,fat
174,99,fat
193,86,normal
132,35,normal
128,111,fat
178,58,thin
160,82,fat
185,112,fat
123,38,fat
121,39,fat
152,55,normal
193,52,thin
164,70,fat
143,64,fat
192,85,normal
154,60,fat
149,118,fat
185,84,normal
163,78,fat
128,68,fat
191,100,fat
160,70,fat
187,48,thin
192,99,fat
173,62,normal
124,116,fat
163,63,normal
136,101,fat
163,49,thin
139,36,normal
153,66,fat
155,51,normal
145,97,fat
138,68,fat
185,107,fat
123,108,fat
152,57,normal
183,47,thin
188,72,normal
137,46,normal
184,47,thin
173,98,fat
122,86,fat
136,72,fat
143,77,fat
133,41,normal
173,58,normal
160,84,fat
183,67,normal
163,99,fat
137,108,fat
163,87,fat
122,99,fat
194,90,normal
174,65,normal
178,44,thin
140,78,fat
199,62,thin
175,70,normal
192,36,thin
181,73,normal
162,93,fat
130,116,fat
123,100,fat
132,117,fat
123,97,fat
174,117,fat
197,98,fat
166,85,fat
132,86,fat
134,96,fat
143,111,fat
130,45,fat
199,56,thin
193,42,thin
150,61,fat
132,102,fat
127,96,fat
160,56,normal
126,69,fat
177,89,fat
153,47,normal
171,35,thin
190,82,normal
163,91,fat
167,47,thin
144,70,fat
137,72,fat
144,82,fat
194,85,normal
130,111,fat
142,59,fat
152,65,fat
146,106,fat
121,60,fat
187,42,thin
157,110,fat
128,46,fat
150,104,fat
170,107,fat
170,82,fat
132,51,fat
184,68,normal
157,36,thin
143,102,fat
132,37,normal
134,112,fat
126,60,fat
198,74,normal
183,70,normal
173,76,fat
196,78,normal
186,74,normal
171,57,normal
141,98,fat
154,98,fat
177,76,normal
144,111,fat
141,64,fat
159,74,fat
156,43,thin
198,50,thin
170,88,fat
166,108,fat
134,83,fat
163,100,fat
154,47,normal
146,39,thin
190,68,normal
138,68,fat
155,56,normal
131,48,fat
139,46,normal
170,49,thin
142,109,fat
147,78,fat
178,62,normal
149,96,fat
120,35,normal
122,61,fat
158,91,fat
197,60,thin
151,104,fat
182,36,thin
180,42,thin
158,80,fat
152,75,fat
140,72,fat
182,41,thin
121,43,fat
198,48,thin
144,51,normal
169,52,thin
164,117,fat
181,57,thin
198,59,thin
159,94,fat
159,96,fat
126,96,fat
161,51,normal
120,50,fat
185,49,thin
156,63,fat
195,88,normal
120,69,fat
128,43,fat
147,67,fat
196,53,thin
186,89,fat
143,113,fat
168,40,thin
178,97,fat
125,49,fat
169,44,thin
174,43,thin
183,75,normal
133,45,fat
140,96,fat
196,77,normal
169,74,fat
182,55,thin
194,60,thin
141,86,fat
124,49,fat
161,55,normal
132,53,fat
121,64,fat
170,78,fat
121,91,fat
135,90,fat
172,50,thin
124,99,fat
164,54,normal
199,39,thin
138,70,fat
194,61,thin
121,107,fat
166,72,fat
147,113,fat
174,98,fat
177,90,fat
142,63,fat
131,112,fat
194,117,fat
179,116,fat
